CVEGEO,Estatus,CVE_ENT,NOM_ENT,NOM_ABR,CVE_MUN,NOM_MUN,CVE_LOC,NOM_LOC,AMBITO,LATITUD,LONGITUD,LAT_DECIMAL,LON_DECIMAL,ALTITUD,CVE_CARTA,POB_TOTAL,POB_MASCULINA,POB_FEMENINA,TOTAL DE VIVIENDAS HABITADAS
"090090356","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0356","Los Romero","R","19°09´30.208"N","098°59´36.651"W","19.15839100","-98.99351400","2823","E14B41","20","9","11","7"
"090090357","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0357","Rancho Viejo","R","19°10´21.047"N","098°59´05.657"W","19.17251200","-98.98490400","2632","E14B41","10","*","*","2"
"090090358","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0358","Don Diegoco","R","19°12´46.143"N","098°59´22.241"W","19.21281800","-98.98951100","2257","E14B41","29","15","14","9"
"090090359","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0359","Apilintitla","R","19°12´43.207"N","099°03´46.030"W","19.21200200","-99.06278600","2579","E14A49","51","26","25","10"
"090090360","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0360","Atlahuitonca","R","19°11´47.159"N","098°59´38.259"W","19.19643300","-98.99396100","2346","E14B41","98","45","53","33"
"090090361","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0361","Xilozuchitl","R","19°11´41.374"N","099°04´22.365"W","19.19482600","-99.07287900","2602","E14A49","70","29","41","15"
"090090362","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0362","Tenco","R","19°11´26.483"N","099°04´08.330"W","19.19068900","-99.06898000","2627","E14A49","13","5","8","4"
"090090363","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0363","Xonacatepec","R","19°12´02.256"N","098°59´37.110"W","19.20062700","-98.99364100","2319","E14B41","30","12","18","7"
"090090364","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0364","Xicalhuacan","R","19°12´05.913"N","098°59´48.336"W","19.20164300","-98.99676000","2302","E14B41","43","23","20","16"
"090090365","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0365","Ixotitla","R","19°10´59.293"N","099°04´55.434"W","19.18313600","-99.08206400","2830","E14A49","37","20","17","11"
"090090366","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0366","Xaltenco","R","19°12´03.917"N","099°02´13.374"W","19.20108800","-99.03704800","2452","E14A49","14","7","7","5"
"090090367","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0367","Tlaquexpa","R","19°12´04.214"N","099°05´37.511"W","19.20117100","-99.09375300","2676","E14A49","32","13","19","9"
"090090368","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0368","Pipitongo","R","19°11´13.924"N","099°00´08.573"W","19.18720100","-99.00238100","2441","E14A49","6","*","*","2"
"090090369","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0369","Encinos","R","19°12´24.422"N","099°00´57.294"W","19.20678400","-99.01591500","2393","E14A49","10","4","6","3"
"090090370","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0370","Tehuehuec","R","19°12´30.754"N","099°01´24.703"W","19.20854300","-99.02352800","2421","E14A49","18","13","5","7"
"090090371","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0371","Tlalaxco","R","19°13´03.445"N","099°02´47.429"W","19.21762300","-99.04650800","2473","E14A49","105","54","51","31"
"090090372","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0372","Apetatitla","R","19°11´33.259"N","099°04´33.327"W","19.19257200","-99.07592400","2655","E14A49","89","43","46","18"
"090090373","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0373","Texali","R","19°11´36.935"N","099°04´36.331"W","19.19359300","-99.07675800","2644","E14A49","67","33","34","21"
"090090374","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0374","Xilutepec","R","19°11´31.524"N","098°59´28.161"W","19.19209000","-98.99115600","2397","E14B41","46","27","19","13"
"090090375","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0375","Chuchupic","R","19°09´56.916"N","099°04´14.136"W","19.16581000","-99.07059300","2910","E14A49","0","0","0","0"
"090090376","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0376","San Isidro Labrador","R","19°09´49.405"N","099°03´55.935"W","19.16372400","-99.06553800","2948","E14A49","0","0","0","0"
"090090377","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0377","Ecatepeclixpa","R","19°10´25.456"N","099°03´39.807"W","19.17373700","-99.06105800","2823","E14A49","0","0","0","0"
"090090378","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0378","Don Guillermo","R","19°10´31.122"N","099°03´31.450"W","19.17531100","-99.05873600","2763","E14A49","1","*","*","1"
"090090379","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0379","Ixtonpaxtitla","R","19°10´51.336"N","099°03´13.718"W","19.18092600","-99.05381100","2663","E14A49","6","*","*","1"
"090090380","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0380","Texico","R","19°10´49.886"N","099°03´04.154"W","19.18052300","-99.05115400","2671","E14A49","21","11","10","6"
"090090381","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0381","El Santanero","R","19°12´08.171"N","098°58´05.128"W","19.20227000","-98.96809000","2289","E14B41","5","*","*","1"
"090090382","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0382","Hueyahuatitla","R","19°11´03.758"N","099°06´15.049"W","19.18437700","-99.10418000","2860","E14A49","2","*","*","1"
"090090383","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0383","Zopilocalco (Tatamazquipa)","R","19°10´08.222"N","099°02´30.243"W","19.16895000","-99.04173400","2759","E14A49","5","*","*","2"
"090090384","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0384","Acopilipan","R","19°10´31.036"N","099°02´45.431"W","19.17528700","-99.04595300","2724","E14A49","32","19","13","9"
"090090385","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0385","Hueyitlatile","R","19°10´16.212"N","099°00´31.544"W","19.17116900","-99.00876200","2735","E14A49","9","4","5","3"
"090090386","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0386","Coyote","R","19°09´35.555"N","099°01´44.165"W","19.15987600","-99.02893400","2909","E14A49","2","*","*","2"
"090090387","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0387","El Triangulo","R","19°11´05.474"N","098°59´54.621"W","19.18485400","-98.99850600","2487","E14B41","6","*","*","2"
"090090388","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0388","La Purisima","R","19°10´59.383"N","099°02´17.771"W","19.18316100","-99.03826900","2594","E14A49","77","32","45","17"
"090090389","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0389","Atempa","R","19°10´47.387"N","099°03´52.019"W","19.17982900","-99.06445000","2736","E14A49","33","22","11","8"
"090090390","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0390","Tlacuitlaya","R","19°12´06.976"N","099°03´33.773"W","19.20193800","-99.05938100","2510","E14A49","17","8","9","4"
"090090391","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0391","Cruz Tlaltempa","R","19°12´10.528"N","099°03´42.009"W","19.20292400","-99.06166900","2564","E14A49","31","13","18","7"
"090090392","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0392","Ahuatitla (El Tecorral)","R","19°11´27.783"N","099°03´39.022"W","19.19105100","-99.06083900","2587","E14A49","83","43","40","20"
"090090393","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0393","Xaltepec","R","19°12´58.882"N","099°02´26.188"W","19.21635600","-99.04060700","2566","E14A49","2","*","*","1"
"090090394","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0394","Limonuxititla","R","19°10´37.042"N","099°04´55.617"W","19.17695500","-99.08211500","2936","E14A49","1","*","*","1"
"090090395","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0395","Cuapetzayuca","R","19°10´16.805"N","099°04´50.106"W","19.17133400","-99.08058400","2955","E14A49","17","12","5","6"
"090090396","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0396","Techalli","R","19°10´13.442"N","099°04´29.311"W","19.17040000","-99.07480800","2922","E14A49","5","*","*","1"
"090090397","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0397","Los Barcenas","R","19°10´19.716"N","099°05´09.336"W","19.17214300","-99.08592600","3009","E14A49","0","0","0","0"
"090090398","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0398","Los Molina","R","19°09´51.113"N","099°05´02.202"W","19.16419800","-99.08394500","3090","E14A49","0","0","0","0"
"090090399","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0399","Tlacapantongo","R","19°10´20.612"N","099°05´05.654"W","19.17239200","-99.08490400","3005","E14A49","0","0","0","0"
"090090400","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0400","El Dios Tlaloc","R","19°10´55.208"N","099°05´42.820"W","19.18200200","-99.09522700","2898","E14A49","9","*","*","2"
"090090401","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0401","La Loma de San Jose","R","19°10´45.146"N","099°05´16.484"W","19.17920700","-99.08791200","2957","E14A49","10","*","*","2"
"090090402","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0402","Tepozan Seco","R","19°10´15.760"N","099°05´50.811"W","19.17104400","-99.09744700","3059","E14A49","1","*","*","1"
"090090403","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0403","Memeyuca","R","19°10´49.788"N","099°05´37.012"W","19.18049600","-99.09361400","2928","E14A49","6","3","3","3"
"090090404","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0404","El Rancho","R","19°10´17.819"N","099°05´59.258"W","19.17161600","-99.09979400","3068","E14A49","0","0","0","0"
"090090405","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0405","Niño Perdido","R","19°10´56.241"N","099°06´07.358"W","19.18228900","-99.10204400","2893","E14A49","0","0","0","0"
"090090406","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0406","Tepetlixpa","R","19°11´23.506"N","099°06´30.256"W","19.18986200","-99.10840400","2773","E14A49","0","0","0","0"
"090090407","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0407","Papalocahuitl","R","19°11´21.774"N","099°06´18.679"W","19.18938100","-99.10518900","2771","E14A49","37","19","18","6"
"090090408","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0408","Cilxuchitl","R","19°11´23.446"N","099°03´53.670"W","19.18984600","-99.06490800","2611","E14A49","2","*","*","1"
"090090409","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0409","Ahuatlixpa","R","19°12´54.244"N","099°03´24.439"W","19.21506800","-99.05678900","2573","E14A49","0","0","0","0"
"090090410","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0410","Tlaltelpampa","R","19°12´56.995"N","099°03´21.302"W","19.21583200","-99.05591700","2566","E14A49","10","4","6","3"
"090090411","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0411","La Cruz","R","19°12´49.283"N","099°03´22.797"W","19.21369000","-99.05633300","2577","E14A49","8","*","*","2"
"090090412","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0412","Atotzingo","R","19°13´18.319"N","099°02´11.322"W","19.22175500","-99.03647800","2571","E14A49","0","0","0","0"
"090090413","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0413","Tepecuescotitla (San Antonio)","R","19°12´35.585"N","099°03´44.840"W","19.20988500","-99.06245600","2580","E14A49","28","13","15","9"
"090090414","Baja","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0414","La Lupita Tlacotenco","R","19°11´06.657"N","098°59´24.521"W","19.18518200","-98.99014400","2501","E14B41","11","6","5","3"
"090090415","","09","Ciudad de Mexico","CDMX","009","Milpa Alta","0415","Cristo Rey (Emiliano Zapata)","R","19°12´19.024"N","099°00´09.105"W","19.20528400","-99.00252900","2305","E14A49","132","62","70","38"
"090100001","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0001","alvaro Obregon","U","19°23´26.902"N","099°11´43.488"W","19.39080600","-99.19541300","2308","E14A39","759003","360935","398068","219413"
"090100007","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0007","Rancho Barbechos","R","19°15´28.216"N","099°19´01.794"W","19.25783800","-99.31716400","3484","E14A39","4","*","*","1"
"090100213","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0213","Ojo de Agua","R","19°18´06.915"N","099°16´28.697"W","19.30192100","-99.27463700","2864","E14A39","63","33","30","12"
"090100214","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0214","Camino a la Bandera","R","19°19´17.889"N","099°16´23.200"W","19.32163500","-99.27311000","2819","E14A39","12","7","5","4"
"090100215","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0215","Tiximaloya","R","19°18´45.512"N","099°16´35.556"W","19.31264200","-99.27654300","2884","E14A39","3","2","1","3"
"090100216","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0216","El Ermitaño (Paraje el Chipil)","R","19°18´03.913"N","099°16´11.942"W","19.30108700","-99.26998300","2773","E14A39","47","23","24","9"
"090100217","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0217","Texcalatlaco","R","19°19´03.854"N","099°16´28.155"W","19.31773700","-99.27448700","2814","E14A39","5","3","2","3"
"090100219","","09","Ciudad de Mexico","CDMX","010","alvaro Obregon","0219","Apapaxtla","R","19°16´58.137"N","099°17´16.647"W","19.28281500","-99.28795700","2954","E14A39","0","0","0","0"
"090110001","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0001","Tlahuac","U","19°16´14.039"N","099°00´17.446"W","19.27056600","-99.00484600","2249","E14A39","323771","156497","167274","89454"
"090110011","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0011","San Andres Mixquic","U","19°13´29.203"N","098°57´53.800"W","19.22477800","-98.96494400","2240","E14B41","13910","6828","7082","3191"
"090110021","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0021","San Juan Ixtayopan","U","19°14´27.226"N","098°59´44.148"W","19.24089600","-98.99559600","2241","E14B41","28027","13773","14254","7361"
"090110024","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0024","San Nicolas Tetelco","U","19°13´03.310"N","098°58´21.811"W","19.21758500","-98.97272500","2242","E14B41","4919","2330","2589","1290"
"090110026","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0026","Santa Catarina Yecahuitzotl","U","19°18´32.261"N","098°58´06.883"W","19.30896100","-98.96857800","2260","E14B31","11644","5744","5900","3087"
"090110069","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0069","San Miguel","R","19°13´16.351"N","098°57´30.448"W","19.22120800","-98.95845800","2237","E14B41","221","113","108","53"
"090110071","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0071","Tabla los Pozos","R","19°16´54.119"N","098°59´23.452"W","19.28169900","-98.98984700","2232","E14B31","301","158","143","70"
"090110072","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0072","Mesita del Capulin","R","19°18´30.686"N","098°58´57.218"W","19.30852400","-98.98256000","2285","E14B31","125","71","54","33"
"090110076","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0076","Ojo de Agua","R","19°13´08.817"N","098°57´57.991"W","19.21911500","-98.96610900","2236","E14B41","118","59","59","26"
"090110081","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0081","San Miguel (Chinampas)","R","19°13´12.487"N","098°58´02.034"W","19.22013500","-98.96723100","2236","E14B41","65","34","31","19"
"090110086","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0086","Xila","R","19°13´10.900"N","098°57´20.701"W","19.21969400","-98.95575000","2233","E14B41","103","49","54","21"
"090110087","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0087","Axolocalco (Prolongacion Santa Cruz)","R","19°13´12.872"N","098°56´42.811"W","19.22024200","-98.94522500","2212","E14B41","90","46","44","25"
"090110089","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0089","El Tetecon (El Solitario)","R","19°19´09.387"N","099°01´29.874"W","19.31927400","-99.02496400","2345","E14A39","16","5","11","5"
"090110094","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0094","Chinampa San Juan","R","19°16´17.789"N","099°00´35.938"W","19.27160700","-99.00998300","2256","E14A39","18","8","10","5"
"090110095","Baja","09","Ciudad de Mexico","CDMX","011","Tlahuac","0095","Fin de Galeana","R","19°16´11.624"N","099°00´37.251"W","19.26989500","-99.01034800","2258","E14A39","17","*","*","2"
"090110100","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0100","Puente de Tubo","R","19°13´55.936"N","098°59´06.256"W","19.23220400","-98.98507100","2240","E14B41","0","0","0","0"
"090110103","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0103","Paraje Xometitla","R","19°13´12.837"N","098°57´48.536"W","19.22023200","-98.96348200","2239","E14B41","145","70","75","34"
"090110104","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0104","San Ignacio de Loyola","R","19°13´01.858"N","098°57´24.472"W","19.21718200","-98.95679800","2236","E14B41","856","407","449","208"
"090110108","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0108","Paraje Ayecac","R","19°13´31.000"N","098°58´10.368"W","19.22527700","-98.96954600","2236","E14B41","81","47","34","19"
"090110110","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0110","La Cienega","R","19°17´15.245"N","099°01´19.134"W","19.28756800","-99.02198100","2235","E14A39","3050","1490","1560","841"
"090110111","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0111","Chinampas Tetelco","R","19°13´08.363"N","098°58´04.958"W","19.21898900","-98.96804300","2235","E14B41","24","11","13","7"
"090110113","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0113","Lomas de Xocotlan","R","19°12´46.659"N","098°57´58.795"W","19.21296100","-98.96633200","2239","E14B41","238","113","125","56"
"090110116","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0116","Santa Catarina [Lienzo Charro]","R","19°18´18.567"N","098°58´12.564"W","19.30515800","-98.97015600","2246","E14B31","5","*","*","1"
"090110119","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0119","Tierra Blanca Parte Alta","R","19°13´57.433"N","099°00´35.035"W","19.23262000","-99.00973200","2370","E14A49","178","87","91","42"
"090110122","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0122","Las Tablas","R","19°15´20.349"N","098°59´54.864"W","19.25565300","-98.99857300","2241","E14B31","8","*","*","1"
"090110123","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0123","Mina Xaltepec","R","19°18´39.028"N","099°02´01.247"W","19.31084100","-99.03367900","2276","E14A39","0","0","0","0"
"090110124","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0124","Mina la Estancia","R","19°19´11.065"N","099°01´09.460"W","19.31974000","-99.01929400","2366","E14A39","0","0","0","0"
"090110125","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0125","Mina Texcocatitla","R","19°18´40.307"N","099°01´53.022"W","19.31119600","-99.03139400","2282","E14A39","0","0","0","0"
"090110126","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0126","Camino a Tlaltenco","R","19°18´18.334"N","099°01´36.170"W","19.30509300","-99.02671300","2254","E14A39","71","41","30","14"
"090110128","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0128","Prolongacion Peña Alta","R","19°13´34.061"N","099°00´26.305"W","19.22612700","-99.00730700","2387","E14A49","101","39","62","26"
"090110129","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0129","Rancho los Pollitos","R","19°17´54.371"N","099°00´17.459"W","19.29843600","-99.00485000","2252","E14A39","23","10","13","9"
"090110133","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0133","Ejido de San Juan Ixtayopan","R","19°14´40.336"N","098°59´31.537"W","19.24453700","-98.99209300","2237","E14B41","20","10","10","5"
"090110134","Baja","09","Ciudad de Mexico","CDMX","011","Tlahuac","0134","Tabla Telocuatitla","R","19°17´44.725"N","098°58´48.255"W","19.29575700","-98.98007000","2239","E14B31","34","19","15","10"
"090110136","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0136","El Pato","R","19°15´02.896"N","098°59´47.926"W","19.25080400","-98.99664600","2237","E14B31","359","170","189","88"
"090110137","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0137","Ejido de Tlahuac","R","19°15´43.113"N","098°59´39.641"W","19.26197600","-98.99434400","2231","E14B31","77","44","33","22"
"090110138","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0138","Monserrat (Arenales Oaxaca)","R","19°18´58.000"N","099°01´04.000"W","19.31611100","-99.01777700","2328","E14A39","0","0","0","0"
"090110140","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0140","El Paraiso (Mecoxtla)","R","19°19´26.933"N","098°58´36.217"W","19.32414700","-98.97672600","2334","E14B31","1436","733","703","359"
"090110141","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0141","Colonia los 500 metros","R","19°19´22.277"N","098°58´14.513"W","19.32285400","-98.97069700","2281","E14B31","405","220","185","102"
"090110142","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0142","Ampliacion San Miguel","R","19°17´37.744"N","098°58´12.312"W","19.29381700","-98.97008600","2236","E14B31","276","142","134","76"
"090110143","Baja","09","Ciudad de Mexico","CDMX","011","Tlahuac","0143","Ninguno","R","19°17´54.864"N","098°59´42.806"W","19.29857300","-98.99522400","2260","E14B31","1","*","*","1"
"090110145","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0145","Xalpa (Lopez Portillo)","R","19°18´21.080"N","099°01´24.861"W","19.30585600","-99.02357200","2261","E14A39","240","115","125","55"
"090110146","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0146","Piñon","R","19°18´19.418"N","099°00´53.102"W","19.30539400","-99.01475100","2281","E14A39","54","26","28","16"
"090110148","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0148","Puertantitla (Camino al Cerro)","R","19°18´09.479"N","099°00´45.500"W","19.30263300","-99.01263900","2267","E14A39","275","138","137","65"
"090110149","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0149","Prolongacion el Rosario","R","19°14´06.203"N","099°00´37.147"W","19.23505600","-99.01031900","2352","E14A49","152","71","81","40"
"090110150","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0150","La Nopalera","R","19°14´17.325"N","099°00´44.631"W","19.23814600","-99.01239800","2354","E14A49","26","13","13","7"
"090110152","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0152","Bugambilias","R","19°18´00.106"N","098°59´11.867"W","19.30002900","-98.98662900","2260","E14B31","13","10","3","3"
"090110153","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0153","Tezontitla","R","19°18´12.521"N","099°00´11.930"W","19.30347800","-99.00331400","2278","E14A39","25","13","12","6"
"090110154","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0154","Xalatlayco","R","19°18´09.316"N","099°00´21.503"W","19.30258800","-99.00597300","2273","E14A39","145","78","67","37"
"090110155","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0155","El Capulin","R","19°19´05.701"N","098°59´52.790"W","19.31825000","-98.99799700","2433","E14B31","30","14","16","8"
"090110156","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0156","Las Palmas","R","19°18´20.481"N","099°00´05.935"W","19.30568900","-99.00164900","2300","E14A39","13","6","7","3"
"090110157","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0157","Tezontenco","R","19°18´36.931"N","099°01´22.445"W","19.31025900","-99.02290100","2291","E14A39","10","*","*","2"
"090110158","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0158","Las Calabacitas","R","19°18´50.545"N","099°02´15.558"W","19.31404000","-99.03765500","2261","E14A39","19","*","*","2"
"090110159","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0159","Apoyautla (Cerro de Guadalupe)","R","19°18´03.771"N","099°00´21.918"W","19.30104800","-99.00608800","2261","E14A39","263","143","120","73"
"090110160","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0160","Las Nieves (Almoloya)","R","19°12´52.368"N","098°57´51.690"W","19.21454700","-98.96435800","2237","E14B41","124","68","56","36"
"090110161","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0161","La Cruz","R","19°14´03.226"N","099°01´04.134"W","19.23422900","-99.01781400","2453","E14A49","31","19","12","8"
"090110162","Baja","09","Ciudad de Mexico","CDMX","011","Tlahuac","0162","Mixtlaplan","R","19°18´29.826"N","099°00´51.366"W","19.30828500","-99.01426800","2295","E14A39","90","51","39","20"
"090110163","","09","Ciudad de Mexico","CDMX","011","Tlahuac","0163","El Llano","R","19°13´25.954"N","098°58´36.376"W","19.22387500","-98.97677000","2231","E14B41","70","29","41","20"
"090110164","Baja","09","Ciudad de Mexico","CDMX","011","Tlahuac","0164","Corena Regional 3","R","19°17´52.847"N","098°59´13.897"W","19.29801300","-98.98719300","2253","E14B31","0","0","0","0"
"090120001","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0001","Tlalpan","U","19°17´17.790"N","099°10´01.654"W","19.28827500","-99.16712500","2280","E14A39","599935","285651","314284","176605"
"090120019","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0019","Parres (El Guarda)","U","19°08´10.328"N","099°10´30.209"W","19.13620200","-99.17505700","2996","E14A49","3197","1593","1604","806"
"090120026","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0026","San Miguel Ajusco","U","19°13´04.690"N","099°12´14.282"W","19.21796900","-99.20396700","2934","E14A49","37282","18174","19108","9890"
"090120027","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0027","San Miguel Topilejo","U","19°12´04.891"N","099°08´29.034"W","19.20135900","-99.14139800","2649","E14A49","41087","20173","20914","10310"
"090120104","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0104","La Cima Uno [Campamento Forestal]","R","19°06´18.607"N","099°11´41.691"W","19.10516900","-99.19491400","3031","E14A49","0","0","0","0"
"090120105","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0105","Apapaxtles","R","19°12´28.866"N","099°13´40.845"W","19.20801800","-99.22801200","3091","E14A49","67","36","31","18"
"090120108","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0108","Paraje Cercatenco","R","19°12´15.291"N","099°13´21.586"W","19.20424800","-99.22266200","3143","E14A49","4","*","*","2"
"090120109","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0109","Llano de Cantimplora","R","19°12´17.552"N","099°16´27.243"W","19.20487600","-99.27423400","3463","E14A49","0","0","0","0"
"090120110","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0110","Casa Solar","R","19°11´21.099"N","099°14´02.333"W","19.18919400","-99.23398100","3367","E14A49","0","0","0","0"
"090120112","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0112","Cañada del Acueducto","R","19°12´17.345"N","099°12´33.272"W","19.20481800","-99.20924200","3030","E14A49","161","83","78","42"
"090120113","Baja","09","Ciudad de Mexico","CDMX","012","Tlalpan","0113","La Cima Dos [Campamento Forestal]","R","19°06´43.156"N","099°11´41.406"W","19.11198800","-99.19483500","3133","E14A49","0","0","0","0"
"090120114","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0114","Cuamino","R","19°12´30.172"N","099°13´58.112"W","19.20838100","-99.23280800","3159","E14A49","11","5","6","3"
"090120118","","09","Ciudad de Mexico","CDMX","012","Tlalpan","0118","La Cima","R","19°06´53.418"N","099°11´43.961"W","19.11483800","-99.19554400","3020","E14A49","1","*","*","1"
